n,win,mean,median,pf,t,avg_win,avg_loss,entry,exit,risk,window
400,0.2625,-0.018319673262579307,-0.027446932818010635,0.4205209043192862,-6.478566538063786,0.050645193158810636,-0.042866490124429966,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절5%,test
400,0.27,-0.0152810307687193,-0.03597000000000005,0.3868247631080716,-8.774342862555933,0.035704137532430964,-0.03413855877051459,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+익절5%,test
400,0.23,-0.014509599832827357,-0.03597000000000005,0.44354747034399916,-7.002572671848979,0.0502851308537053,-0.03386387003789555,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+익절10%,test
400,0.2875,-0.016887140251802036,-0.025680911847182682,0.44583835145311507,-6.881580253124001,0.0472562460264593,-0.04276955927636363,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절5%+익절10%,test
400,0.2175,-0.013863130687864373,-0.024354227161637428,0.3812763842706132,-6.5786865078168075,0.03927762956360499,-0.028633885134758414,h1_green(첫1h 양봉·상단마감→10:30),→14:30,트레일3%,test
400,0.26,-0.016089939072086112,-0.022362899676927946,0.4233661075202021,-6.245250040553865,0.04543567393736788,-0.03770704634567806,h1_green(첫1h 양봉·상단마감→10:30),→14:30,트레일5%,test
400,0.2225,-0.01546593604609996,-0.03596999999999994,0.39006989469728925,-6.87222573144915,0.04445376585562879,-0.03261337485399018,h1_green(첫1h 양봉·상단마감→10:30),→14:30,손절3%+트레일5%,test
400,0.3725,-0.013111305282640604,-0.013961431409068189,0.6476943024937754,-2.4694955582793248,0.06470980075209978,-0.05930789810804426,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절없음,test
400,0.1625,-0.015495711064628073,-0.029899999999999923,0.3539370645104505,-8.057547991302998,0.0522407451271765,-0.02863860554960508,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절2%,test
400,0.2325,-0.01625233851410467,-0.03597000000000016,0.41628604628747684,-7.118113909926621,0.04985224041972885,-0.03627750411946792,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%,test
400,0.2875,-0.017646798179089776,-0.03968779603943023,0.46549356626544897,-6.009994185737983,0.053455059286929486,-0.046337021367132636,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절5%,test
400,0.295,-0.01485603414693415,-0.03597000000000005,0.4128388469519485,-8.255347544201111,0.03540822161153597,-0.03588859506714505,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+익절5%,test
400,0.2575,-0.013449409418088145,-0.03597000000000005,0.4954785471980293,-6.122426611260164,0.0512945470040921,-0.03590270070254796,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+익절10%,test
400,0.3175,-0.015131220276466257,-0.03128477846048582,0.5174915477057455,-5.73101963276037,0.051112668979064135,-0.0459479746187826,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절5%+익절10%,test
400,0.225,-0.014132954592910717,-0.02630164773656007,0.3799152536560807,-6.66132215747562,0.0384845247953507,-0.02940899699595435,h1_green(첫1h 양봉·상단마감→10:30),→종가,트레일3%,test
400,0.285,-0.015843232893284254,-0.026527167102223855,0.4438403741173882,-6.06505625521137,0.04436355021386766,-0.039841740845086064,h1_green(첫1h 양봉·상단마감→10:30),→종가,트레일5%,test
400,0.25,-0.015400578393576676,-0.03597000000000005,0.4033390204147393,-6.773266720448011,0.04164277146062635,-0.03441502834497768,h1_green(첫1h 양봉·상단마감→10:30),→종가,손절3%+트레일5%,test
239,0.3179916317991632,-0.01017624071559584,-0.013457400409397798,0.6138905762526103,-2.238741251381504,0.05088060249141149,-0.038644462088188225,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절없음,train
239,0.1799163179916318,-0.014475468885185997,-0.02598000000000011,0.35352216100832556,-5.454871802685456,0.04399720487700317,-0.02730365751668668,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절2%,train
239,0.2384937238493724,-0.015179866950649738,-0.03596999999999994,0.3813715546095619,-5.283994644476173,0.03923823120773055,-0.03222289769256005,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%,train
239,0.2803347280334728,-0.01356992763762343,-0.01958102156149299,0.49287131459368666,-3.4398941059425985,0.0470452733058406,-0.03718166288885651,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절5%,train
239,0.3179916317991632,-0.012075922251269444,-0.03596999999999994,0.46341654615596484,-5.56705620296717,0.03279735920795018,-0.032998433851887186,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%+익절5%,train
239,0.28451882845188287,-0.009926272039361458,-0.03596999999999994,0.574448278568435,-3.596192863505578,0.04709488516104637,-0.03260135209566399,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%+익절10%,train
239,0.3263598326359833,-0.010316631826948142,-0.017989602929810996,0.5944916735282589,-3.300102127913914,0.04634332930897812,-0.03776679933379441,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절5%+익절10%,train
239,0.24686192468619247,-0.014067878655016781,-0.02204704106332411,0.3275954005975079,-7.320060564428564,0.027763973622040423,-0.027779430234718863,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,트레일3%,train
239,0.29707112970711297,-0.012177102790401318,-0.017442475346690075,0.4893620369123759,-3.4659202713490735,0.039282643027080656,-0.03392497155850382,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,트레일5%,train
239,0.25523012552301255,-0.016014313514039452,-0.03596999999999994,0.3187921253713816,-7.794148751986479,0.029363263195305484,-0.03156505609420822,h1_green_strong(+위조건 & 첫1h +3%↑),→12:30,손절3%+트레일5%,train
239,0.35564853556485354,-0.007910222547807967,-0.014216901856804017,0.7273533637633298,-1.5229862630359108,0.05933527849499533,-0.045026245850653936,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절없음,train
239,0.1589958158995816,-0.015085685336491714,-0.02598000000000011,0.35331956435462625,-5.565019382714125,0.05183908331448459,-0.027738129161054392,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절2%,train
239,0.200836820083682,-0.017168035031813595,-0.03597000000000005,0.37462122372561124,-5.692402377537447,0.05120666527240478,-0.034351205788894654,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%,train
239,0.29707112970711297,-0.014978266550155916,-0.025113571975632795,0.49974679354409723,-3.8679704277980447,0.05036875804235392,-0.042595163848180906,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절5%,train
239,0.32217573221757323,-0.012195341817465196,-0.03597000000000005,0.4894469466019999,-5.315849384110094,0.03628823947373296,-0.03524000699908407,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%+익절5%,train
239,0.25523012552301255,-0.010626474553254535,-0.03597000000000005,0.5807932768761338,-3.612444045356951,0.05768336851795699,-0.03403602751586074,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%+익절10%,train
239,0.3389121338912134,-0.01030311801215741,-0.020440887992228093,0.631376322452777,-3.0192687456593994,0.0520698851796387,-0.04227915129402757,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절5%+익절10%,train
239,0.24686192468619247,-0.014330995084717987,-0.0229617346851777,0.3274825040890225,-7.396901526348104,0.028268759541621,-0.02829424799001799,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,트레일3%,train
239,0.29707112970711297,-0.013224265938495945,-0.021573783636135598,0.4804066588439788,-3.7010219271213263,0.041158218481289706,-0.036207339711143455,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,트레일5%,train
239,0.24267782426778242,-0.01752309960624029,-0.03597000000000005,0.301632764904332,-8.40170396677858,0.031187136165491708,-0.03313190443917098,h1_green_strong(+위조건 & 첫1h +3%↑),→14:30,손절3%+트레일5%,train
239,0.4100418410041841,-0.0032141601618493843,-0.00984943355866796,0.8955129795145802,-0.499068504702608,0.067181373539428,-0.052141552379758496,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절없음,train
239,0.16317991631799164,-0.013703926567981056,-0.029899999999999812,0.4338589349735228,-4.646511750574216,0.06435795043981339,-0.028925992584500973,h1_green_strong(+위조건 & 첫1h +3%↑),→종가,손절2%,train
