symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
JBGS,2026-02-06,2026-03-02,16.06637017381845,14.445243964722565,361,-612.7632932436474,-0.10564957897013393,15,stop,0.06160816848402054
MNST,2026-02-06,2026-03-03,41.010971221923825,40.20975,168,-168.7178681964106,-0.024487911284621463,16,stop,0.08503944570484467
WOR,2026-02-06,2026-03-03,57.89589251928069,52.94094504483349,119,-622.6127086345409,-0.09036978861004855,16,stop,0.06945486160992578
F,2026-02-06,2026-03-03,13.331734526560234,12.750411895279683,519,-335.5480306169435,-0.048495414909973014,16,stop,0.06286158956298002
CELH,2026-02-06,2026-03-06,48.36831969451904,43.06689060974121,143,-790.7924468070026,-0.11433138768236198,19,stop,0.06241290180624191
FCX,2026-01-07,2026-03-09,54.89341060418399,56.9388540135939,131,231.3280199703754,0.032168938465099974,41,stop,0.08936513592371899
DG,2026-01-07,2026-03-10,143.76656845996362,143.5683705459659,50,-45.82676307562704,-0.006375162677460576,42,signal,0.11501963943046016
AA,2026-02-06,2026-03-10,57.778294975381165,61.261355242140894,119,379.06987580469496,0.055132487771977726,21,signal,0.07103001869700372
AEE,2026-02-06,2026-03-10,103.64073085899757,108.24379128741703,66,268.8410421215255,0.0393025897182757,21,signal,0.06426770652086988
ED,2026-02-06,2026-03-10,107.03295486822122,109.41721962777751,64,117.96091669224265,0.017220297483009427,21,signal,0.06320947290850974
DUK,2026-02-06,2026-03-10,120.95785935719,127.14427045220677,57,317.2708789181166,0.04601731379898472,21,signal,0.061611752044614165
WBD,2025-11-05,2026-03-13,22.572549236297604,27.125627582419,307,1359.6517015509035,0.1962043745131301,87,stop,0.11620312790608398
APH,2026-02-06,2026-03-18,65.91616264773624,63.05930618819441,105,-333.8259888213241,-0.0482324061948537,27,stop,0.06551708028792781
D,2026-02-06,2026-03-19,61.15182433592978,59.28010323424902,113,-245.52650402850165,-0.03553125265192749,28,stop,0.07671836043524492
VTR,2026-03-10,2026-03-23,84.9801289992536,80.72316276981117,79,-369.026732250342,-0.05496843219555617,9,stop,0.06575173597255803
MSFT,2026-02-06,2026-03-26,397.05024705518963,367.0395638356221,17,-542.6554316955071,-0.08039513382384965,33,stop,0.06280627632329433
GOOGL,2026-03-10,2026-03-26,306.0964803706495,279.7171241171634,22,-612.5655858235237,-0.09096442478198281,12,stop,0.0649560899145904
BSX,2026-03-10,2026-03-30,71.46138938903808,62.76211575250947,94,-849.2742455419524,-0.12642956534467245,14,stop,0.07043148870686819
VZ,2026-03-10,2026-04-08,48.7824765185571,45.83849020006848,138,-438.9143454693553,-0.06519838602444242,20,stop,0.06646165346722202
UBER,2026-02-06,2026-04-09,75.56548786163329,72.07785152435302,91,-350.9637664028159,-0.0510384408925838,42,signal,0.06631266129838635
WOR,2026-03-10,2026-04-09,49.23181001587552,53.94671443340648,137,610.6032605778623,0.09053004764542565,21,signal,0.0823895853638599
NEOG,2026-03-10,2026-04-09,9.719710038185118,9.190799809455871,694,-399.87343332375445,-0.05928021526205281,21,signal,0.06694672549475274
CNP,2026-03-10,2026-04-09,42.841314179547844,43.06188843466111,157,0.9131510267052754,0.0001357626088071137,21,signal,0.06622869187974183
ORCL,2026-03-10,2026-04-09,152.70714995284152,141.56529243304928,44,-522.6116995333065,-0.07777984612655625,21,signal,0.0661901635183719
MO,2026-03-10,2026-04-09,63.86314661665022,63.99940504081141,105,-19.256785273158595,-0.0028717337728963047,21,signal,0.06518799657283647
DTE,2026-03-10,2026-04-09,146.23752955512083,147.37847041501408,46,18.71743955852392,0.002782465357598506,21,signal,0.06352829471028267
ATI,2026-03-10,2026-04-09,156.44628327941894,156.64320304870606,43,-25.189569700927255,-0.003744441441839332,21,signal,0.06301480291060237
KGS,2026-03-10,2026-04-09,55.333812994041324,59.27119037242158,122,445.4055141356199,0.06597891365912638,21,signal,0.06266457890248787
BKR,2026-03-10,2026-04-09,59.59072354785974,62.775088500281946,74,213.00533125033712,0.04830366625755185,21,signal,0.0618147822585826
FCX,2026-03-10,2026-04-24,60.759391781905514,59.8972444629307,111,-129.1805689641463,-0.019154057923494328,32,stop,0.06198865702177614
HOOD,2026-04-09,2026-04-29,71.6615863342285,72.02421906981102,93,0.31789465273540074,4.7699503280336695e-05,14,stop,0.10334700436710104
MRNA,2026-04-09,2026-05-01,51.68163106918335,44.14513692680349,129,-1003.1118770457075,-0.15046082914760261,16,stop,0.10136048998136024
FTI,2026-03-10,2026-05-08,63.30076886186669,71.47483880290376,106,830.735877718765,0.12380783144952198,42,signal,0.07298836666473511
APA,2026-04-09,2026-05-08,38.765120116500235,35.92096793850292,172,-521.3091924791896,-0.0781854251715512,21,signal,0.12258604386977624
CRGY,2026-04-09,2026-05-08,12.638764762522566,12.162679720361869,527,-283.5727203248878,-0.04257446542271997,21,signal,0.11966859462581021
OXY,2026-04-09,2026-05-08,59.60997110640111,53.3636075997899,111,-724.6965173248122,-0.10952525780834682,21,signal,0.11751301938117271
DELL,2026-04-09,2026-05-08,186.2718593025453,232.9714323181347,35,1597.8012675288198,0.24507977188540314,21,signal,0.11451430163657633
DAR,2026-04-09,2026-05-08,64.064,62.70723045730591,104,-174.06455235908402,-0.0261253998944391,21,signal,0.11313414425439415
GOOG,2026-04-09,2026-05-08,313.1113592684708,393.3834399939082,21,1648.6227182729112,0.25072818792233054,21,signal,0.0986234393722184
GOOGL,2026-04-09,2026-05-08,315.8341264519655,396.11164813878554,21,1648.450802257206,0.2485407708539111,21,signal,0.09667173381277297
WMT,2026-04-09,2026-05-08,126.67151788235073,129.87875306357566,52,133.42469420072598,0.02025600977043016,21,signal,0.09434702728501695
NEM,2026-04-09,2026-05-08,117.56814241115505,115.32414409610531,56,-158.26882575380174,-0.024039071923362555,21,signal,0.09411445853230292
DOW,2026-04-09,2026-05-08,38.79042819882222,36.669740907982366,172,-397.20608674038084,-0.059533699957377194,21,signal,0.09289713844567205
DAL,2026-04-09,2026-05-08,67.36215626932513,72.9822663424899,69,363.57818214783083,0.07822268924361467,21,signal,0.09088494139521729
CVNA,2026-04-09,2026-05-15,66.2812113342285,66.40207267307534,100,-21.084687117142312,-0.0031810956216266222,26,stop,0.1212657732694484
INTC,2026-05-08,2026-06-05,111.92180755615233,101.77528460616112,62,-662.2074721846136,-0.09543060386188226,19,stop,0.14921008127386962
MRVL,2026-04-09,2026-06-09,118.99002558743362,299.38638736594663,56,10043.623561783255,1.5072727303041316,42,signal,0.09712941452645797
RUN,2026-05-08,2026-06-09,14.144130114555358,13.466519542694092,492,-367.3455004341594,-0.05278777768284555,21,signal,0.1862031735540767
LEU,2026-05-08,2026-06-09,210.71049999999997,163.30653121948242,33,-1595.1873748326861,-0.2294095992300633,21,signal,0.16808237271568177
ACLS,2026-05-08,2026-06-09,157.40724999999998,160.2395939025879,44,89.68197888458393,0.012948747867912395,21,signal,0.154989329852428
NOW,2026-05-08,2026-06-09,91.22112725067137,110.19968756103516,76,1404.1006287734238,0.2025299273332379,21,signal,0.14851004331276846
KTOS,2026-05-08,2026-06-09,57.137081832885734,58.001941371917724,121,69.81844970341771,0.010098730325563755,21,signal,0.1480773493603863
ON,2026-05-08,2026-06-09,102.09198786163329,122.08778908538818,68,1321.603921134339,0.19037098001978714,21,signal,0.14179513468155092
MP,2026-05-08,2026-06-09,73.77369694519042,57.872070304870604,94,-1525.6896594938273,-0.22000715336935697,21,signal,0.13391319944826371
HOOD,2026-05-08,2026-06-09,76.3162378616333,85.78413274383544,91,824.7005999676511,0.11875118860182396,21,signal,0.12950629609702663
ANET,2026-05-08,2026-06-09,142.79264389038084,157.59225,48,674.3349059948741,0.09838492720730127,21,signal,0.12562396582741073
AESI,2026-05-08,2026-06-09,18.33831969451904,17.00298045730591,379,-539.5794527976306,-0.07763483848622217,21,signal,0.12543076095084374
LUMN,2026-05-08,2026-06-09,8.558550190925597,8.322435284920807,813,-226.27202156155212,-0.03251921920017464,21,stop,0.14342246384670157
PTEN,2026-04-09,2026-06-16,10.294960083223634,10.455105109271347,648,70.15887126707635,0.01051678318237574,47,stop,0.15889906407862195
CLF,2026-04-09,2026-06-22,9.049039961814879,11.897411638502184,737,2060.6560886449597,0.3089836667188001,50,stop,0.097904902277947
GOOGL,2026-06-09,2026-06-26,367.2210544569974,329.85392824899344,20,-782.1962732953791,-0.10650210054703935,12,stop,0.08130454986167406
NVT,2026-06-09,2026-07-02,165.95623315998384,152.8107338789422,44,-613.4663347401145,-0.08401261244100608,16,stop,0.0884202051535853
FLEX,2026-05-08,2026-07-07,137.84771672058105,131.11778819952673,50,-370.1171141677294,-0.0536994188910595,39,stop,0.19386146169480745
MCHP,2026-05-08,2026-07-07,104.00417008986189,82.22021462339505,33,-734.2340421322492,-0.21392908004578956,39,stop,0.12346580886268785
ST,2026-06-09,2026-07-07,51.06824949918433,43.25640640428536,144,-1158.8622817907014,-0.15758626570480327,18,stop,0.07118984015094226
AVT,2026-06-09,2026-07-07,87.57581905735606,80.0691102778005,84,-665.7689726430492,-0.09050239196395735,18,stop,0.06565049685967886
CNC,2026-06-09,2026-07-10,65.1650984725952,67.64228908538819,112,240.25928011657848,0.03291903479283718,21,signal,0.1047476124888282
F,2026-06-09,2026-07-10,14.963054334555089,13.470480805546762,491,-767.7557671275636,-0.1045012155872169,21,signal,0.0821065138674762
PATH,2026-06-09,2026-07-10,11.011,12.107879885673523,668,694.1072342208388,0.0943676946652747,21,signal,0.07928485058685736
AMN,2026-06-09,2026-07-10,31.09105946540832,31.97798832321167,236,172.10447224630423,0.023455496559812074,21,signal,0.07786902949656561
HTLD,2026-06-09,2026-07-10,16.274093744093005,14.945040038108825,452,-636.0098962787372,-0.08646266652792378,21,signal,0.07390578363002792
BSX,2026-06-09,2026-07-10,48.80875831985473,45.424531219482425,150,-542.9715486330975,-0.07416313073361182,21,signal,0.07205572045158883
GOOG,2026-06-09,2026-07-23,365.0129280747047,321.0999059880793,20,-912.5660834356472,-0.1250046249387746,30,stop,0.07974762818820781
HOOD,2026-07-10,2026-07-28,119.27916366577148,89.67193952464092,60,-1807.776113946395,-0.25259736045376563,12,stop,0.12450856748365483
RDDT,2026-05-08,2026-07-31,162.78261511230468,147.55229695129395,42,-672.2585285291284,-0.09832840828934333,57,stop,0.12362766584149835
BTSG,2026-06-09,2026-07-31,60.049991680145254,62.972619262152705,122,319.03866866750815,0.043548233421593384,36,stop,0.08360941201351794
TGTX,2026-07-10,2026-08-03,59.02897122192382,47.17173187848955,122,-1478.9744143446064,-0.20536934407358973,16,stop,0.13442556233314584
JBLU,2026-04-09,2026-08-10,5.004999999999999,5.924069828510285,1333,1188.6989562007002,0.17817125952827373,84,signal,0.09419958628508088
FTNT,2026-06-09,2026-08-10,143.2731348876953,159.7400939025879,51,801.1807230887605,0.10964669653686793,42,signal,0.11780650701480726
HPE,2026-07-10,2026-08-10,48.9552056199515,55.2049700591614,148,886.4258720017931,0.12234376148899626,21,signal,0.1942523068229316
MRNA,2026-07-10,2026-08-10,76.79872212219237,59.69025,94,-1640.2712879347985,-0.2272133450962129,21,signal,0.16913901792985597
NTAP,2026-07-10,2026-08-10,171.09091816711424,192.93687487792968,42,879.3072635845191,0.12236702831738598,21,signal,0.15616762588724156
ALKS,2026-07-10,2026-08-10,53.41336061096191,48.34160939025879,135,-719.0287171703333,-0.09971547539386803,21,signal,0.1406469309249571
CORT,2026-07-10,2026-08-10,92.74265152740477,110.72915634155274,78,1363.2703729690943,0.18845509597394894,21,signal,0.13486839951663074
