symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
PSO,2025-08-07,2025-09-03,14.178962545432604,13.760208223897582,1026,-501.30590691826495,-0.03445966140983557,18,stop,0.10330773109237205
CCL,2025-08-07,2025-09-08,29.17084408211971,31.167450042182278,498,919.1885919264023,0.06327414522376375,21,signal,0.128327368416684
RCL,2025-08-07,2025-09-08,308.79946447653793,345.64710971237184,47,1654.941853616997,0.1140271692506026,21,signal,0.114712589052308
GCMG,2025-08-07,2025-09-08,11.207271470274273,12.239047188165186,1298,1263.1615777757686,0.08683290342577898,21,signal,0.10871260926238129
MFG,2025-08-07,2025-09-08,6.176170076370239,6.6033901333808895,2356,931.2588446816587,0.063999396324684,21,signal,0.09939646408728797
LLYVA,2025-08-07,2025-09-08,82.65256969451903,94.09581243896484,176,1936.2414348837299,0.13310380826358795,21,signal,0.09233411284092528
LQDA,2025-09-08,2025-09-22,28.878850381851194,22.645167637285386,502,-3193.971380386052,-0.22031669216348496,10,stop,0.11407623289993558
SYK,2025-09-08,2025-09-25,387.4264208952123,363.8278026519185,36,-917.1631368778186,-0.06575894783658123,13,stop,0.11313462498466727
NVO,2025-09-08,2025-09-29,51.8175223309794,51.514179266205176,279,-156.70657693604502,-0.010839428314992735,15,stop,0.14058543005159477
GLW,2025-08-07,2025-10-07,65.7130625775567,84.64635871639864,221,4101.184866419158,0.28240043695581846,42,signal,0.091288297858866
CDE,2025-09-08,2025-10-07,14.878172813768533,19.289009000642174,975,4217.282776529175,0.29072240835479435,21,signal,0.14112303405727358
GH,2025-09-08,2025-10-07,60.3602992362976,63.20673045730591,240,609.0032752258321,0.042039447764174925,21,signal,0.1244396042541855
SSRM,2025-09-08,2025-10-07,21.611222210552633,23.38450920619902,671,1114.395234627125,0.07684885430929263,21,signal,0.11985716588896222
HL,2025-09-08,2025-10-07,9.450773556630802,12.426142048082262,1535,4483.237970744905,0.3090409673809705,21,signal,0.11615202020765453
CB,2025-09-08,2025-10-16,274.24519808678156,268.70777744177263,52,-358.52976035917595,-0.025141016622827174,28,stop,0.11554221509964477
MRSH,2025-10-07,2025-10-16,199.22193812791804,190.71163709308587,78,-739.8405278850048,-0.047610895978706845,7,stop,0.10456149631391885
ELS,2025-10-07,2025-10-29,60.232479572506314,57.686114922380014,258,-733.0195731817871,-0.04716991823229524,16,stop,0.10259883488116395
ED,2025-10-07,2025-10-31,96.07270545865984,93.17596868550524,162,-545.9170702794322,-0.035076127422736796,18,stop,0.1052964592933677
EXC,2025-10-07,2025-11-03,44.704954128521855,43.83178221172096,348,-380.8907876627218,-0.024483052918584637,19,stop,0.11586813861870918
XOM,2025-09-08,2025-11-05,106.74594442754068,110.76562932614699,135,469.24730516998284,0.032562417081630164,42,signal,0.12157177563573814
DOW,2025-10-07,2025-11-05,22.455246621997556,21.620208819805327,693,-655.0419234721381,-0.042093790226769345,21,signal,0.11353545669054947
AVA,2025-10-07,2025-11-05,35.441780777781396,37.53168651057168,439,837.3802363459678,0.05381987086171486,21,signal,0.1078253133662072
LULU,2025-10-07,2025-11-05,174.9147454986572,161.0687657318115,89,-1307.0485304980452,-0.08396055177083168,21,signal,0.10122048586276894
SAP,2025-11-05,2025-11-17,255.28169416010942,233.94499483732866,59,-1331.0261966711869,-0.0883720476687418,8,stop,0.0972160400115791
SAN,2025-11-05,2025-11-18,9.97708172781336,10.036093577384948,1516,13.61202954382599,0.0008999536691737832,9,stop,0.12204987222968003
BUD,2025-11-05,2025-11-19,61.45984829966173,59.933540336908486,243,-444.6393185457546,-0.029772143683516706,10,stop,0.09173955308594896
KO,2025-10-07,2025-12-05,64.56970599982021,68.91116689246661,241,965.8698492101785,0.062068715481325525,42,signal,0.10627171501875086
HDB,2025-11-05,2025-12-05,36.176139389038084,36.08387893295288,418,-114.07658979009688,-0.007543936597415918,21,signal,0.1048960036595327
UGI,2025-11-05,2025-12-05,32.35726540461008,35.774127120708165,467,1516.1310206444957,0.1003339804581335,21,signal,0.10135281964014184
LLYVA,2025-11-05,2025-12-05,86.6765863342285,80.0598593902588,174,-1223.8408421408813,-0.08114726658891708,21,signal,0.0994590848572864
DE,2025-11-05,2025-12-05,464.2881824220451,476.6178127166921,32,319.27568981760373,0.02148959565318106,21,signal,0.09718324775071799
CTAS,2025-11-05,2025-12-05,181.08196164184443,182.54197885456037,83,45.72946100241898,0.003042585558934061,21,signal,0.09227354239252189
GH,2025-12-05,2026-01-07,108.9488363342285,112.54734365844726,139,423.2225955189526,0.027946759017200198,21,signal,0.1312815409572407
NVO,2025-12-05,2026-01-07,46.65960588745389,54.09274172559122,326,2341.089119928136,0.15390732160118073,21,signal,0.13098727389208356
AU,2025-12-05,2026-01-07,81.41005446675591,87.41112964016223,187,1043.277153856998,0.06852989166611159,21,signal,0.13033909379329292
